age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,management,married,tertiary,no,4788,yes,no,cellular,9,aug,113,3,-1,0,unknown,no
64,self-employed,married,secondary,no,1339,no,no,cellular,21,aug,48,9,-1,5,unknown,no
70,technician,married,secondary,no,3483,yes,no,unknown,15,jul,254,6,-1,0,unknown,no
27,blue-collar,married,secondary,no,3536,yes,no,cellular,4,may,765,9,-1,3,success,yes
57,technician,divorced,primary,no,1746,no,no,cellular,1,jul,39,8,-1,2,unknown,no
46,admin.,married,secondary,no,1877,no,no,cellular,4,jul,163,5,-1,3,unknown,no
57,self-employed,married,tertiary,no,1594,yes,no,cellular,5,nov,232,3,-1,0,unknown,no
92,technician,married,secondary,no,-1064,yes,no,cellular,7,apr,11,8,-1,2,unknown,no
23,retired,married,secondary,no,-758,yes,no,unknown,10,nov,216,7,-1,4,unknown,no
95,management,married,tertiary,no,-804,yes,no,cellular,7,oct,56,7,-1,5,unknown,no
53,retired,single,secondary,no,-3497,yes,no,cellular,26,may,85,9,-1,2,unknown,no
78,blue-collar,married,secondary,no,1728,no,no,cellular,27,jul,219,6,-1,3,unknown,no
51,blue-collar,married,tertiary,no,1178,no,yes,cellular,28,may,417,7,-1,4,success,no
42,blue-collar,married,primary,no,3585,no,no,cellular,5,may,369,4,-1,3,unknown,yes
78,retired,married,secondary,no,5082,no,no,unknown,15,jul,0,5,-1,2,unknown,no
71,management,married,secondary,no,5272,yes,no,cellular,3,feb,9,2,-1,5,unknown,no
29,blue-collar,married,secondary,no,5555,yes,no,cellular,20,mar,139,2,-1,5,unknown,no
73,technician,married,secondary,no,-971,no,yes,cellular,4,jul,33,9,-1,1,unknown,no
76,housemaid,married,secondary,no,-2995,yes,yes,unknown,9,dec,333,2,-1,0,unknown,no
48,management,single,secondary,no,4092,yes,yes,cellular,6,feb,60,1,315,4,unknown,no
90,management,single,tertiary,no,5446,yes,no,cellular,14,jan,248,8,74,0,unknown,no
67,blue-collar,divorced,secondary,no,5967,no,no,cellular,11,feb,274,2,-1,4,unknown,no
44,services,married,secondary,no,2754,no,yes,cellular,16,jan,133,5,-1,4,unknown,no
18,management,single,secondary,no,-4690,yes,no,cellular,6,nov,629,4,-1,0,failure,no
70,admin.,single,unknown,no,2396,yes,no,cellular,15,jun,176,4,202,3,unknown,no
34,unknown,married,primary,no,2966,no,no,cellular,3,jul,413,4,-1,4,unknown,no
77,technician,married,tertiary,no,5056,yes,no,cellular,2,may,359,1,-1,0,unknown,no
58,services,married,secondary,no,5588,yes,no,unknown,4,dec,213,3,-1,4,unknown,no
54,technician,single,unknown,no,4028,no,no,cellular,8,jun,62,6,106,0,unknown,no
30,technician,married,secondary,no,-461,no,no,cellular,23,nov,46,1,284,3,unknown,no
73,blue-collar,married,primary,no,-1787,yes,no,cellular,10,jul,25,3,-1,0,unknown,no
30,retired,divorced,secondary,no,2901,yes,no,cellular,15,dec,187,9,-1,0,unknown,no
50,retired,married,secondary,no,-1077,no,no,cellular,19,jun,120,6,-1,4,unknown,no
83,blue-collar,divorced,tertiary,no,5725,yes,no,cellular,21,oct,9,5,-1,0,unknown,no
89,blue-collar,single,tertiary,no,-3813,no,no,cellular,17,may,12,5,311,5,success,no
95,admin.,single,tertiary,no,3000,no,no,cellular,5,jul,88,9,-1,0,unknown,no
92,services,single,secondary,no,2258,no,no,cellular,19,jul,6,1,-1,3,unknown,no
61,technician,married,tertiary,no,679,yes,no,cellular,9,jun,71,8,-1,2,unknown,no
33,technician,single,secondary,no,-1475,yes,no,cellular,17,jun,88,5,377,3,unknown,no
83,blue-collar,single,unknown,no,-4885,yes,no,cellular,28,may,34,5,-1,3,unknown,no
80,blue-collar,single,tertiary,no,-294,yes,no,cellular,3,nov,132,3,345,3,unknown,no
95,management,married,secondary,no,-241,yes,yes,cellular,3,may,120,4,-1,3,unknown,no
68,retired,married,tertiary,no,4635,yes,yes,cellular,7,apr,394,5,-1,5,unknown,no
29,technician,married,secondary,no,-1048,yes,yes,unknown,13,jul,178,3,-1,3,unknown,no
57,technician,married,secondary,no,2658,no,no,cellular,14,jul,122,4,-1,5,unknown,no
52,technician,married,secondary,no,-2576,yes,no,cellular,9,feb,25,9,-1,2,unknown,no
83,technician,single,tertiary,no,2740,yes,yes,unknown,26,may,212,8,-1,3,unknown,no
48,unknown,single,secondary,no,-5413,yes,no,cellular,1,jul,107,6,-1,4,failure,no
43,management,single,primary,no,7585,no,no,cellular,16,aug,0,3,-1,2,failure,no
24,admin.,married,tertiary,no,876,yes,no,unknown,16,may,241,8,-1,5,unknown,no
83,admin.,married,primary,no,-7083,no,no,cellular,22,may,95,8,-1,1,unknown,no
76,housemaid,married,tertiary,no,-853,yes,no,cellular,16,aug,35,9,-1,4,unknown,yes
21,blue-collar,married,secondary,no,-1326,no,yes,cellular,4,may,628,7,-1,1,success,no
51,blue-collar,married,secondary,no,-667,no,no,cellular,9,nov,17,3,-1,4,failure,no
55,unknown,married,tertiary,no,206,yes,no,cellular,5,aug,160,4,-1,4,success,no
54,blue-collar,married,primary,no,-687,no,yes,unknown,14,nov,358,9,47,1,unknown,no
89,unknown,married,tertiary,no,-1149,no,no,cellular,26,may,78,1,-1,1,unknown,no
29,technician,married,secondary,no,-2176,yes,yes,cellular,11,may,19,8,374,5,nonexistent,no
41,self-employed,married,tertiary,no,3765,yes,no,unknown,11,jul,100,5,-1,3,success,no
32,services,married,secondary,no,4903,no,no,unknown,13,may,14,5,-1,5,unknown,no
37,blue-collar,single,tertiary,no,536,no,no,cellular,5,may,545,2,-1,5,unknown,no
88,self-employed,married,secondary,no,1247,no,yes,cellular,24,may,455,9,-1,5,unknown,no
91,blue-collar,married,secondary,no,-2078,yes,no,telephone,19,jun,9,2,309,4,unknown,no
21,unemployed,married,secondary,no,1513,yes,no,unknown,20,may,226,6,-1,3,failure,no
67,blue-collar,divorced,secondary,no,1989,no,no,unknown,10,may,156,5,-1,5,unknown,no
36,blue-collar,married,secondary,no,641,no,yes,unknown,8,may,98,4,325,1,failure,no
33,services,single,primary,no,2488,yes,no,telephone,14,jul,491,2,-1,3,unknown,no
40,services,married,secondary,no,2226,yes,no,cellular,7,may,2,2,-1,2,unknown,no
33,management,single,tertiary,no,-1862,no,no,cellular,1,jul,279,6,-1,2,unknown,yes
56,self-employed,divorced,secondary,no,4879,no,no,cellular,21,aug,177,7,-1,1,unknown,yes
95,blue-collar,married,secondary,no,677,no,no,telephone,25,jul,372,3,-1,5,unknown,no
63,services,single,secondary,no,6326,yes,no,cellular,7,nov,90,7,-1,2,unknown,no
74,blue-collar,married,secondary,no,2561,yes,no,cellular,18,dec,14,7,-1,0,unknown,yes
56,blue-collar,single,tertiary,no,7212,yes,no,cellular,26,apr,138,2,-1,2,unknown,no
19,blue-collar,married,tertiary,no,4825,yes,no,unknown,21,may,701,4,81,2,nonexistent,no
24,blue-collar,married,secondary,no,1981,yes,no,cellular,24,aug,225,4,-1,5,unknown,no
38,blue-collar,divorced,tertiary,no,-869,yes,no,unknown,25,aug,1002,5,-1,4,success,no
37,management,single,primary,no,-804,yes,no,cellular,8,feb,33,1,92,2,unknown,yes
83,blue-collar,married,unknown,no,2899,yes,no,cellular,3,dec,22,9,-1,4,unknown,no
83,blue-collar,divorced,secondary,no,1729,no,no,cellular,23,sep,523,6,-1,2,unknown,no
84,retired,married,secondary,no,-467,yes,no,cellular,23,nov,27,7,102,1,failure,no
67,blue-collar,married,secondary,no,3799,yes,no,unknown,6,may,131,6,-1,3,unknown,no
61,services,single,primary,no,1416,no,no,cellular,26,jun,401,4,-1,3,unknown,no
68,unemployed,married,tertiary,no,3817,yes,no,unknown,1,may,153,8,-1,1,unknown,no
49,management,married,secondary,no,-1626,yes,no,unknown,11,may,113,3,-1,1,unknown,no
70,technician,single,secondary,no,4298,no,no,cellular,27,may,91,1,-1,0,unknown,no
79,admin.,married,secondary,no,2802,no,yes,cellular,10,apr,493,6,20,2,failure,no
77,admin.,married,unknown,no,4892,yes,yes,cellular,22,oct,116,2,-1,4,unknown,no
65,services,married,tertiary,no,4232,no,no,cellular,2,jun,270,8,-1,4,unknown,no
22,technician,single,tertiary,no,1045,no,no,cellular,14,jul,121,1,242,1,unknown,no
74,technician,married,tertiary,no,803,no,no,cellular,22,may,1,2,-1,3,success,no
46,admin.,married,tertiary,no,6649,yes,no,unknown,24,nov,52,9,-1,1,unknown,no
76,technician,single,secondary,no,428,no,no,telephone,13,nov,239,3,278,1,unknown,no
60,housemaid,married,secondary,no,3545,yes,no,unknown,3,jul,171,5,-1,3,unknown,no
86,blue-collar,married,secondary,no,155,yes,no,cellular,15,may,49,8,-1,1,unknown,no
44,blue-collar,single,secondary,no,-4285,yes,no,cellular,21,may,397,3,22,0,unknown,no
90,unknown,single,tertiary,no,-2382,no,no,unknown,13,jul,197,3,-1,1,unknown,yes
83,admin.,married,primary,no,2517,yes,no,cellular,27,sep,590,1,-1,1,failure,no
43,technician,single,primary,no,3403,no,no,telephone,9,dec,53,8,103,1,unknown,no
55,self-employed,single,tertiary,no,2527,no,no,unknown,23,feb,588,1,-1,3,unknown,no
59,services,married,primary,no,4737,yes,no,unknown,22,may,167,9,165,5,unknown,no
77,services,single,primary,no,2473,yes,yes,cellular,13,may,754,7,-1,5,failure,no
71,technician,single,primary,no,-1025,no,no,unknown,3,may,412,3,77,3,nonexistent,no
84,blue-collar,single,tertiary,no,3082,yes,no,cellular,10,jul,155,5,-1,1,success,no
46,admin.,married,primary,no,1808,no,no,cellular,22,jun,256,5,-1,1,unknown,no
57,retired,single,primary,no,-426,yes,no,cellular,25,nov,232,7,-1,2,unknown,no
51,entrepreneur,divorced,secondary,no,2717,yes,yes,cellular,13,may,43,4,-1,4,unknown,no
88,blue-collar,married,tertiary,no,1538,yes,no,cellular,9,may,26,3,-1,3,unknown,no
41,blue-collar,single,secondary,no,-515,yes,no,cellular,22,jun,266,2,-1,0,unknown,no
63,blue-collar,single,primary,no,766,no,no,cellular,27,aug,373,4,13,4,unknown,yes
27,admin.,single,tertiary,no,5540,yes,no,unknown,4,aug,167,5,-1,1,unknown,yes
84,admin.,divorced,tertiary,no,5442,yes,yes,unknown,9,sep,157,6,-1,3,unknown,no
47,technician,married,secondary,no,1864,no,no,unknown,23,jun,15,8,-1,5,unknown,no
44,blue-collar,married,secondary,no,1471,no,no,cellular,4,may,60,2,-1,4,unknown,no
63,unknown,married,secondary,no,-2999,yes,no,unknown,28,jul,66,3,-1,3,unknown,yes
56,unknown,married,tertiary,no,6458,no,no,cellular,7,dec,15,3,-1,5,failure,no
84,blue-collar,married,secondary,no,4409,yes,no,cellular,14,may,355,2,-1,1,unknown,no
59,services,single,tertiary,no,3555,no,no,cellular,15,may,171,2,-1,1,failure,no
58,retired,divorced,tertiary,no,-5524,no,yes,cellular,11,jan,53,8,-1,1,unknown,no
26,services,married,secondary,no,1422,no,no,cellular,4,jul,71,7,-1,5,success,no
19,admin.,single,primary,no,918,no,no,cellular,1,jun,111,8,-1,5,unknown,no
49,blue-collar,married,tertiary,no,3348,no,no,unknown,11,apr,153,6,-1,1,unknown,no
95,admin.,married,tertiary,no,-53,yes,no,cellular,8,may,304,8,-1,1,unknown,no
89,retired,married,tertiary,no,604,no,no,cellular,26,jul,259,5,-1,4,success,no
67,unknown,married,primary,no,3158,no,no,cellular,19,may,30,8,-1,2,unknown,no
67,services,married,tertiary,no,-1020,yes,no,cellular,3,may,24,6,-1,3,unknown,no
48,services,single,tertiary,no,-422,no,no,unknown,22,jul,87,1,259,1,unknown,yes
31,unknown,single,unknown,no,1879,no,no,cellular,18,feb,203,2,-1,3,unknown,no
18,services,married,secondary,no,5315,no,no,cellular,4,jan,351,5,-1,4,unknown,no
44,admin.,married,secondary,no,3725,yes,yes,cellular,12,may,40,8,-1,2,unknown,no
42,technician,married,secondary,no,4526,no,no,cellular,21,may,32,2,-1,4,unknown,yes
32,entrepreneur,divorced,tertiary,no,1489,yes,no,cellular,19,apr,520,7,-1,3,unknown,no
38,admin.,divorced,tertiary,no,5785,no,no,cellular,17,apr,161,9,-1,3,unknown,no
19,management,married,secondary,no,-3923,yes,no,cellular,14,may,86,2,-1,1,unknown,no
65,unemployed,married,secondary,no,7366,no,no,cellular,20,jul,222,5,220,4,unknown,yes
90,blue-collar,married,primary,no,7755,yes,no,unknown,25,aug,491,8,-1,2,unknown,no
71,management,single,secondary,no,2669,no,no,cellular,5,may,5,3,-1,3,unknown,yes
52,blue-collar,married,tertiary,no,3796,yes,no,cellular,12,jul,419,4,-1,3,unknown,no
50,admin.,married,primary,no,1186,no,no,telephone,24,may,49,5,26,2,unknown,no
41,admin.,married,secondary,no,671,no,no,cellular,15,oct,687,5,-1,2,success,no
29,services,married,tertiary,no,-532,yes,no,cellular,5,may,4,3,-1,1,unknown,no
64,technician,married,secondary,no,1152,no,no,cellular,4,apr,85,5,-1,2,unknown,no
62,blue-collar,married,secondary,no,2967,no,no,cellular,21,may,443,3,-1,5,unknown,no
18,blue-collar,single,secondary,no,2559,yes,no,cellular,14,apr,6,8,7,2,unknown,no
50,blue-collar,married,secondary,no,7259,yes,no,cellular,23,may,569,7,-1,0,unknown,no
39,admin.,married,primary,no,1600,yes,no,cellular,4,may,49,2,-1,4,unknown,no
31,retired,married,tertiary,no,-3166,yes,no,unknown,17,jul,26,8,-1,1,unknown,no
72,services,married,secondary,no,6232,yes,no,cellular,17,apr,313,3,-1,2,unknown,no
59,self-employed,single,secondary,no,-2362,yes,yes,unknown,13,may,227,5,-1,1,unknown,no
67,housemaid,divorced,secondary,no,-378,yes,no,cellular,12,sep,278,9,-1,3,unknown,no
73,retired,married,primary,no,2115,no,yes,cellular,8,may,84,7,-1,1,unknown,no
94,admin.,divorced,secondary,no,2551,yes,no,cellular,22,may,2,9,-1,5,failure,no
80,blue-collar,single,secondary,no,-3036,no,no,cellular,10,jun,337,6,-1,2,unknown,no
66,unemployed,single,primary,no,-939,no,no,unknown,12,feb,859,8,155,0,failure,no
86,technician,married,tertiary,no,-3142,no,no,cellular,25,aug,333,5,344,3,unknown,no
55,technician,married,primary,no,3165,yes,no,cellular,18,may,90,2,13,1,failure,no
94,technician,married,tertiary,no,4850,yes,no,cellular,2,apr,63,2,-1,2,unknown,no
77,self-employed,divorced,secondary,no,-2365,no,no,cellular,2,aug,218,6,-1,5,unknown,no
68,technician,single,primary,no,4286,no,no,unknown,16,sep,28,2,-1,1,failure,no
88,management,married,secondary,no,4092,no,no,unknown,20,aug,396,5,-1,4,unknown,no
58,admin.,married,secondary,no,-677,yes,no,cellular,14,may,25,5,211,4,unknown,no
74,admin.,married,secondary,no,-4647,no,no,unknown,27,jun,223,1,-1,2,failure,no
40,admin.,married,tertiary,no,-1913,yes,no,unknown,24,dec,200,8,341,2,nonexistent,yes
93,admin.,single,primary,no,-485,no,no,cellular,13,jun,669,1,80,0,unknown,no
66,entrepreneur,married,secondary,no,5925,no,no,cellular,7,dec,220,3,-1,2,failure,no
78,services,single,tertiary,no,945,yes,no,unknown,1,jul,101,8,-1,3,failure,no
53,technician,single,secondary,no,-1720,yes,no,unknown,1,sep,379,1,32,3,unknown,no
85,retired,single,primary,no,1743,yes,no,cellular,17,may,119,1,-1,4,unknown,no
23,blue-collar,single,secondary,no,-2586,yes,no,cellular,10,nov,118,8,131,5,unknown,no
26,student,married,primary,no,2843,yes,no,unknown,5,sep,163,3,-1,2,failure,no
57,entrepreneur,single,tertiary,no,-1632,yes,yes,unknown,3,aug,15,9,-1,5,unknown,no
75,admin.,single,secondary,no,-1197,yes,no,cellular,14,dec,171,2,-1,5,failure,no
81,blue-collar,married,secondary,yes,2426,no,no,unknown,17,aug,323,2,-1,1,unknown,no
52,blue-collar,married,tertiary,no,6550,no,no,cellular,1,jun,108,6,-1,1,failure,no
68,blue-collar,married,secondary,no,7893,yes,no,cellular,12,jul,84,9,-1,3,unknown,no
61,technician,married,secondary,no,-1819,yes,no,telephone,13,aug,17,7,-1,2,unknown,no
92,student,married,primary,no,-489,no,no,cellular,2,aug,70,6,-1,2,nonexistent,no
69,services,married,secondary,no,2846,yes,no,cellular,25,jul,23,3,-1,0,unknown,no
50,blue-collar,single,primary,no,4806,yes,yes,unknown,7,jul,155,1,-1,4,unknown,no
93,technician,married,secondary,no,-5192,yes,no,cellular,4,oct,454,8,-1,3,failure,no
26,services,married,secondary,no,1562,no,no,cellular,4,jan,47,2,-1,1,unknown,yes
94,blue-collar,married,tertiary,no,-161,yes,no,cellular,14,jul,194,2,-1,5,unknown,no
30,self-employed,married,tertiary,no,-4472,no,no,cellular,20,jun,34,4,-1,5,failure,no
40,management,divorced,tertiary,no,-2711,yes,no,cellular,8,sep,40,4,-1,0,failure,no
82,management,married,primary,no,-403,yes,no,cellular,22,may,714,8,-1,3,unknown,no
75,admin.,married,unknown,no,1476,yes,yes,unknown,8,jun,116,3,-1,3,unknown,no
93,management,married,primary,no,4324,no,no,cellular,6,apr,279,6,-1,1,unknown,yes
76,admin.,married,tertiary,no,2363,yes,no,telephone,19,jul,415,5,-1,1,unknown,no
67,blue-collar,single,tertiary,no,4142,no,yes,cellular,22,aug,95,3,-1,2,unknown,no
45,blue-collar,single,secondary,no,1380,no,no,cellular,21,jul,301,9,-1,2,unknown,no
18,unknown,married,secondary,no,-814,yes,yes,unknown,16,jun,153,8,-1,4,unknown,no
27,blue-collar,single,tertiary,no,748,yes,no,cellular,25,may,2,7,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,3386,no,yes,unknown,24,jul,103,5,-1,3,unknown,no
21,blue-collar,single,primary,no,4397,yes,no,cellular,8,nov,321,2,214,3,unknown,no
57,technician,married,tertiary,no,856,no,no,cellular,18,jul,218,6,-1,4,unknown,no
78,retired,married,primary,no,-1487,no,no,cellular,2,jan,15,9,-1,5,unknown,no
93,technician,single,secondary,no,2306,yes,no,cellular,3,jun,10,3,-1,2,unknown,no
56,blue-collar,single,secondary,no,2733,yes,no,unknown,13,aug,160,7,-1,0,unknown,no
86,admin.,married,tertiary,no,4998,no,no,cellular,20,jun,101,8,-1,2,unknown,no
94,retired,divorced,secondary,no,-736,yes,no,cellular,17,jul,2,5,-1,1,unknown,no
85,entrepreneur,single,secondary,no,-703,yes,no,cellular,5,nov,79,1,374,3,unknown,no
54,technician,married,secondary,no,3568,yes,no,cellular,21,oct,65,9,-1,1,unknown,no
43,technician,single,secondary,no,77,yes,no,unknown,17,mar,244,1,-1,0,unknown,no
94,management,single,secondary,no,-49,yes,no,cellular,22,jun,178,7,-1,3,unknown,yes
36,unknown,married,secondary,no,5062,no,no,unknown,18,jul,1088,5,-1,1,failure,no
50,retired,married,tertiary,no,-2813,yes,no,cellular,25,sep,543,7,-1,1,unknown,no
23,blue-collar,single,secondary,no,7468,yes,no,unknown,11,may,199,7,-1,0,unknown,no
79,management,single,secondary,no,-537,no,yes,unknown,1,apr,333,2,-1,5,failure,no
68,admin.,married,secondary,no,3900,yes,no,unknown,17,jul,136,1,-1,5,unknown,no
24,technician,married,primary,no,973,yes,no,unknown,28,jun,744,2,-1,4,unknown,no
35,admin.,married,secondary,no,2114,no,no,cellular,3,may,89,2,-1,2,unknown,no
61,blue-collar,divorced,secondary,no,511,yes,no,cellular,28,dec,402,8,212,3,unknown,no
60,retired,single,secondary,no,3869,no,no,unknown,22,may,232,1,-1,3,unknown,no
80,admin.,married,secondary,no,258,no,no,unknown,1,feb,47,7,-1,0,failure,no
38,admin.,divorced,secondary,no,-418,yes,no,cellular,16,feb,135,4,-1,5,unknown,no
90,services,single,tertiary,no,6740,yes,no,telephone,9,may,126,8,-1,2,unknown,no
52,admin.,married,secondary,no,1388,yes,no,cellular,19,apr,17,6,-1,2,failure,no
82,management,married,secondary,no,-727,no,no,cellular,22,may,304,7,-1,4,unknown,no
36,blue-collar,married,primary,no,-3170,yes,no,cellular,11,mar,42,8,32,4,unknown,no
20,blue-collar,married,primary,yes,6896,no,no,telephone,14,jun,365,9,-1,3,unknown,no
22,blue-collar,married,secondary,no,-355,no,yes,telephone,2,may,697,8,-1,5,unknown,no
47,technician,single,tertiary,no,7485,no,no,telephone,1,jul,176,4,-1,4,unknown,no
92,unknown,divorced,primary,no,2496,yes,no,cellular,22,dec,648,9,-1,3,unknown,no
21,blue-collar,married,secondary,no,1728,no,no,cellular,10,dec,108,4,-1,4,unknown,no
46,unknown,single,secondary,no,1809,no,no,cellular,25,may,379,6,-1,0,unknown,no
26,retired,divorced,secondary,no,7947,yes,no,cellular,17,may,40,3,-1,5,unknown,no
90,self-employed,married,unknown,no,-5276,no,no,cellular,12,jul,82,8,236,5,unknown,no
70,services,married,secondary,no,1943,yes,no,cellular,25,may,11,1,4,2,unknown,no
77,services,single,primary,no,504,no,no,unknown,2,aug,17,9,-1,0,unknown,no
73,technician,single,secondary,no,660,yes,no,unknown,24,jul,75,5,-1,4,failure,no
69,management,married,primary,no,1747,yes,no,cellular,3,may,87,8,-1,3,unknown,no
78,management,single,primary,no,501,no,no,unknown,27,may,669,5,-1,1,unknown,no
18,blue-collar,single,secondary,no,1864,yes,yes,cellular,16,oct,75,2,-1,5,unknown,no
85,admin.,single,secondary,no,1229,yes,yes,cellular,14,jun,249,2,339,3,unknown,no
75,services,single,primary,no,-2640,yes,no,unknown,19,jul,738,8,-1,1,unknown,no
75,admin.,married,secondary,no,2444,no,no,unknown,23,jul,773,6,-1,3,unknown,no
48,blue-collar,married,secondary,no,3448,yes,no,cellular,8,jun,668,2,162,4,failure,no
80,admin.,married,primary,no,-326,no,no,cellular,3,may,724,4,-1,2,failure,no
47,blue-collar,divorced,tertiary,no,6903,no,no,cellular,28,jul,34,6,-1,4,unknown,no
21,self-employed,divorced,secondary,no,5306,yes,no,cellular,15,apr,577,5,-1,0,unknown,no
88,self-employed,single,unknown,no,3831,yes,yes,cellular,9,jul,116,1,-1,1,unknown,no
36,management,married,tertiary,no,3795,yes,no,cellular,26,apr,197,5,-1,2,unknown,no
25,admin.,married,secondary,no,1390,no,no,unknown,2,nov,413,2,-1,0,success,no
